time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,action_offload,action_prb_ratio,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,done
101.0,1726,0.297029702970297,0.2784653465346535,0.0,12.0,120000.0,0.0,0.0,1.0,0.941,1,1.0,1.0,9.900233333333334,0.4761904761904762,0.35714285714285715,0.0,12.0,120000.0,0.0,0.0,1.0,0.938,0
105.0,20,0.4761904761904762,0.35714285714285715,0.0,8.0,80000.0,0.0,0.0,1.0,0.938,3,0.0,1.0,-4.9331000000000005,0.4761904761904762,0.35714285714285715,0.0,8.0,80000.0,0.0,0.0,1.0,0.938,1
105.0,1728,0.4761904761904762,0.35714285714285715,0.0,12.0,120000.0,0.0,0.0,1.0,0.938,2,0.0,1.0,-4.93315,0.4761904761904762,0.35714285714285715,0.0,12.0,120000.0,0.0,0.0,1.0,0.937,1
65.0,2170,0.0,0.0,0.0,12.0,120000.0,0.0,0.0,0.0,0.989,3,0.1,1.0,-3.93315,0.5662513621884332,0.3539071013677707,0.0,12.0,120000.0,0.0,0.0,0.0,0.937,1
64.0,819,0.0,0.0,0.0,12.0,120000.0,20000.0,1.0,0.0,0.99,3,0.1,1.0,-3.93315,0.5662513621884332,0.3539071013677707,0.0,12.0,120000.0,20000.0,1.0,0.0,0.937,1
93.0,2184,0.0,0.20161290322580644,0.0,12.0,120000.0,0.0,0.0,0.0,0.95,2,0.16852831840515137,1.0,-3.4752837499999996,0.5659842877101888,0.3537401798188681,0.0,12.0,120000.0,0.0,0.0,0.0,0.936,1
100.0,1276,0.25,0.28125,37.5,12.0,120000.0,20000.0,4.0,0.0,0.941,0,0.0,1.0,9.795882916666665,0.5659842877101888,0.3537401798188681,25.0,12.0,120000.0,20000.0,3.0,0.0,0.936,0
102.0,1277,0.3431372549019608,0.3370098039215686,37.5,12.0,120000.0,20000.0,4.0,0.0,0.94,0,0.0,1.0,9.795782916666665,0.5555040685580901,0.3761225464195402,25.0,12.0,120000.0,20000.0,3.0,0.0,0.934,0
104.0,1278,0.4326923076923077,0.3605769230769231,37.5,12.0,120000.0,20000.0,4.0,0.0,0.938,0,0.0,1.0,9.795632916666666,0.5454049136074072,0.369284576921682,25.0,12.0,120000.0,20000.0,3.0,0.0,0.931,0
106.0,1279,0.5660377358490566,0.35377358490566035,37.5,12.0,120000.0,20000.0,4.0,0.0,0.937,2,0.4233032464981079,1.0,9.875766666666665,0.5405405405405406,0.365990990990991,25.0,12.0,120000.0,20000.0,3.0,0.0,0.932,0
111.0,23,0.5405405405405406,0.365990990990991,0.0,8.0,80000.0,0.0,0.0,1.0,0.932,1,0.0,1.0,-4.93365,0.5405405405405406,0.365990990990991,0.0,8.0,80000.0,0.0,0.0,1.0,0.932,1
111.0,1731,0.5405405405405406,0.365990990990991,0.0,12.0,120000.0,0.0,0.0,1.0,0.932,1,0.0,1.0,-4.933400000000001,0.5405405405405406,0.365990990990991,0.0,12.0,120000.0,0.0,0.0,1.0,0.932,1
112.0,1282,0.5357142857142857,0.4185267857142857,25.0,12.0,120000.0,20000.0,3.0,0.0,0.932,3,0.0,1.0,-4.9284,0.5357142857142857,0.4185267857142857,25.0,12.0,120000.0,20000.0,3.0,0.0,0.932,1
99.0,17,0.20202020202020202,0.28409090909090906,0.0,8.0,80000.0,0.0,0.0,1.0,0.942,1,1.0,1.0,-3.7673589583333325,0.5340770375862353,0.4172476856142463,0.0,8.0,80000.0,0.0,0.0,1.0,0.932,1
89.0,2182,0.0,0.17556179775280897,0.0,12.0,120000.0,0.0,0.0,0.0,0.955,2,0.3859734535217285,1.0,-3.9335,0.5263157894736842,0.4385964912280701,0.0,12.0,120000.0,0.0,0.0,0.0,0.93,1
93.0,1722,0.0,0.20161290322580644,0.0,12.0,120000.0,0.0,0.0,1.0,0.95,2,0.16852831840515137,1.0,-3.8085,0.5263157894736842,0.4385964912280701,0.0,12.0,120000.0,0.0,0.0,1.0,0.93,1
114.0,464,0.5263157894736842,0.4385964912280701,62.5,25.0,400000.0,20000.0,6.0,1.0,0.93,1,0.0,1.0,-4.891,0.5263157894736842,0.4385964912280701,62.5,25.0,400000.0,20000.0,6.0,1.0,0.93,1
108.0,1280,0.5555555555555556,0.37615740740740733,25.0,12.0,120000.0,20000.0,3.0,0.0,0.934,0,0.0,1.0,9.795582916666666,0.5262695793115008,0.438557982759584,25.0,12.0,120000.0,20000.0,3.0,0.0,0.93,0
95.0,1723,0.05263157894736842,0.23026315789473684,0.0,12.0,120000.0,0.0,0.0,1.0,0.946,2,0.787976086139679,1.0,-3.809017083333333,0.5171967487977978,0.4579346213313834,0.0,12.0,120000.0,0.0,0.0,1.0,0.928,1
96.0,458,0.052083333333333336,0.26041666666666663,12.5,25.0,400000.0,20000.0,2.0,1.0,0.944,0,0.0,1.0,9.6451998,0.5171967487977978,0.4579346213313834,50.0,25.0,400000.0,20000.0,5.0,1.0,0.928,0
110.0,1281,0.5454545454545455,0.3693181818181818,25.0,12.0,120000.0,20000.0,3.0,0.0,0.932,0,0.0,1.0,9.795732916666667,0.5171967487977978,0.4579346213313834,12.5,12.0,120000.0,20000.0,2.0,0.0,0.928,0
97.0,1724,0.10309278350515465,0.25773195876288657,0.0,12.0,120000.0,0.0,0.0,1.0,0.944,2,1.0,1.0,-3.809167083333333,0.508431445773117,0.4766544804122972,0.0,12.0,120000.0,0.0,0.0,1.0,0.925,1
99.0,459,0.20202020202020202,0.28409090909090906,25.0,25.0,400000.0,20000.0,3.0,1.0,0.942,0,0.0,1.0,9.6452998,0.504159271980567,0.47264931748178163,37.5,25.0,400000.0,20000.0,4.0,1.0,0.925,0
114.0,1283,0.5263157894736842,0.4385964912280701,25.0,12.0,120000.0,20000.0,3.0,0.0,0.93,0,0.0,1.0,9.795682916666665,0.4999582951455466,0.4687109016989499,0.0,12.0,120000.0,20000.0,1.0,0.0,0.922,0
116.0,1284,0.5172413793103449,0.4579741379310345,25.0,12.0,120000.0,20000.0,3.0,0.0,0.929,2,0.6907956004142761,1.0,9.862816666666667,0.49586776859504134,0.4648760330578513,0.0,12.0,120000.0,20000.0,1.0,0.0,0.923,0
81.0,2178,0.0,0.038580246913580245,0.0,12.0,120000.0,0.0,0.0,0.0,0.969,3,0.8251169323921204,1.0,-3.93385,0.5329615830631697,0.4612167545738968,0.0,12.0,120000.0,0.0,0.0,0.0,0.923,1
102.0,460,0.3431372549019608,0.3370098039215686,25.0,25.0,400000.0,20000.0,3.0,1.0,0.94,0,0.0,1.0,9.6454498,0.532743174105141,0.4866403994229654,25.0,25.0,400000.0,20000.0,3.0,1.0,0.923,0
123.0,1735,0.5284552845528455,0.4827235772357723,0.0,12.0,120000.0,0.0,0.0,1.0,0.923,3,0.0,1.0,-4.9338500000000005,0.5284552845528455,0.4827235772357723,0.0,12.0,120000.0,0.0,0.0,1.0,0.923,1
115.0,1733,0.5217391304347827,0.43478260869565216,0.0,12.0,120000.0,0.0,0.0,1.0,0.93,2,0.6907956004142761,1.0,9.649433333333333,0.52,0.475,0.0,12.0,120000.0,0.0,0.0,1.0,0.922,0
85.0,1718,0.0,0.11029411764705882,0.0,12.0,120000.0,0.0,0.0,1.0,0.963,3,0.995040774345398,1.0,-3.93395,0.5557319342861278,0.4713797656891263,0.0,12.0,120000.0,0.0,0.0,1.0,0.921,1
85.0,2180,0.0,0.11029411764705882,0.0,12.0,120000.0,0.0,0.0,0.0,0.963,3,0.995040774345398,1.0,-3.93395,0.5907371935462198,0.4922809946218498,0.0,12.0,120000.0,0.0,0.0,0.0,0.921,1
127.0,1737,0.5905511811023622,0.49212598425196846,0.0,12.0,120000.0,0.0,0.0,1.0,0.921,3,0.0,1.0,-4.93395,0.5905511811023622,0.49212598425196846,0.0,12.0,120000.0,0.0,0.0,1.0,0.921,1
107.0,1729,0.5607476635514018,0.35046728971962615,0.0,12.0,120000.0,0.0,0.0,1.0,0.936,2,0.4233032464981079,1.0,-3.80895,0.5859375,0.48828125,0.0,12.0,120000.0,0.0,0.0,1.0,0.921,1
122.0,1287,0.5327868852459016,0.48668032786885246,0.0,12.0,120000.0,20000.0,1.0,0.0,0.923,0,0.0,1.0,9.7958,0.5859375,0.48828125,12.5,12.0,120000.0,20000.0,3.0,0.0,0.921,0
108.0,462,0.5555555555555556,0.37615740740740733,37.5,25.0,400000.0,20000.0,4.0,1.0,0.934,0,0.0,1.0,9.645099799999999,0.5858916814395999,0.4882430678663333,37.5,25.0,400000.0,20000.0,4.0,1.0,0.921,0
87.0,2181,0.0,0.14367816091954022,0.0,12.0,120000.0,0.0,0.0,0.0,0.961,3,0.3859734535217285,1.0,-3.93395,0.6591702210158975,0.48468398604110113,0.0,12.0,120000.0,0.0,0.0,0.0,0.921,1
