time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,s_next8,s_next9,done
55.0,7927,0.15151515151515152,0.2840909090909091,12.5,12.0,120000.0,20000.0,2.0,4.0,0.0,0.7,1,73,0.0024752475247524753,-4.98,0.15151515151515152,0.2840909090909091,12.5,12.0,120000.0,20000.0,2.0,4.0,0.0,0.7,1
55.0,11520,0.15151515151515152,0.2840909090909091,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1,73,0.0024752475247524753,-4.98,0.15151515151515152,0.2840909090909091,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1
56.0,1358,0.1488095238095238,0.27901785714285715,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,3,65,0.0024752475247524753,-4.945,0.1488095238095238,0.27901785714285715,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,1
56.0,3421,0.1488095238095238,0.27901785714285715,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,3,65,0.0024752475247524753,-4.945,0.1488095238095238,0.27901785714285715,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,1
56.0,8826,0.1488095238095238,0.27901785714285715,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,2,88,0.0024752475247524753,-4.98,0.1488095238095238,0.27901785714285715,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1
56.0,11976,0.1488095238095238,0.27901785714285715,0.0,12.0,120000.0,0.0,0.0,1.0,0.0,0.7,2,88,0.0024752475247524753,-4.98,0.1488095238095238,0.27901785714285715,0.0,12.0,120000.0,0.0,0.0,1.0,0.0,0.7,1
57.0,2254,0.14619883040935672,0.2741228070175438,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,2,97,0.0024752475247524753,-4.98,0.14619883040935672,0.2741228070175438,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,1
57.0,3784,0.14619883040935672,0.2741228070175438,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,2,97,0.0024752475247524753,-4.98,0.14619883040935672,0.2741228070175438,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,1
57.0,5230,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,3.0,6.0,0.0,0.7,3,42,0.0024752475247524753,-4.945,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,3.0,6.0,0.0,0.7,1
57.0,5678,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,2.0,0.0,0.7,3,42,0.0024752475247524753,-4.945,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,2.0,0.0,0.7,1
57.0,7029,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,3.0,4.0,0.0,0.7,1,70,0.0024752475247524753,-4.98,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,3.0,4.0,0.0,0.7,1
57.0,7477,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,0.7,3,98,0.0024752475247524753,-4.945,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,0.7,1
57.0,7928,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,4.0,0.0,0.7,3,29,0.0024752475247524753,-4.945,0.14619883040935672,0.2741228070175438,12.5,12.0,120000.0,20000.0,2.0,4.0,0.0,0.7,1
57.0,9270,0.14619883040935672,0.2741228070175438,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,0.7,3,29,0.0024752475247524753,-4.945,0.14619883040935672,0.2741228070175438,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,0.7,1
57.0,11521,0.14619883040935672,0.2741228070175438,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,2,6,0.0024752475247524753,-4.98,0.14619883040935672,0.2741228070175438,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1
43.0,4140,0.0,0.07267441860465117,0.0,25.0,400000.0,0.0,0.0,0.0,0.31,0.9,2,22,0.0024752475247524753,-5.2735335333333335,0.14448359050738185,0.270906732201341,0.0,25.0,400000.0,0.0,0.0,0.0,0.0,0.7,1
58.0,1359,0.14367816091954022,0.26939655172413796,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,2,6,0.0024752475247524753,-4.98,0.14367816091954022,0.26939655172413796,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,1
58.0,4145,0.14367816091954022,0.26939655172413796,0.0,25.0,400000.0,0.0,0.0,0.0,0.0,0.7,2,6,0.0024752475247524753,-4.98,0.14367816091954022,0.26939655172413796,0.0,25.0,400000.0,0.0,0.0,0.0,0.0,0.7,1
58.0,4865,0.14367816091954022,0.26939655172413796,0.0,25.0,400000.0,0.0,0.0,5.0,0.0,0.7,2,6,0.0024752475247524753,-4.98,0.14367816091954022,0.26939655172413796,0.0,25.0,400000.0,0.0,0.0,5.0,0.0,0.7,1
58.0,8827,0.14367816091954022,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,2,19,0.0024752475247524753,-4.98,0.14367816091954022,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1
58.0,9720,0.14367816091954022,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,2,19,0.0024752475247524753,-4.98,0.14367816091954022,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1
58.0,11977,0.14367816091954022,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,0.7,2,19,0.0024752475247524753,-4.98,0.14367816091954022,0.26939655172413796,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,0.7,1
52.0,11974,0.16025641025641024,0.3004807692307693,0.0,12.0,120000.0,0.0,0.0,1.0,0.01,0.7,1,1,0.0024752475247524753,-3.2716666666666665,0.14124293785310735,0.26483050847457623,0.0,12.0,120000.0,0.0,0.0,0.0,0.0,0.7,1
59.0,2255,0.14124293785310735,0.26483050847457623,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,2,19,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,0.0,8.0,80000.0,0.0,0.0,5.0,0.0,0.7,1
59.0,3422,0.14124293785310735,0.26483050847457623,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,3,53,0.0024752475247524753,-4.945,0.14124293785310735,0.26483050847457623,12.5,25.0,400000.0,20000.0,2.0,2.0,0.0,0.7,1
59.0,5231,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,3.0,7.0,0.0,0.7,3,53,0.0024752475247524753,-4.945,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,3.0,7.0,0.0,0.7,1
59.0,5679,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,2.0,0.0,0.7,1,20,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,2.0,0.0,0.7,1
59.0,7030,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,3.0,5.0,0.0,0.7,1,20,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,3.0,5.0,0.0,0.7,1
59.0,7478,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,0.7,2,100,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,0.7,1
59.0,7929,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,0.7,2,100,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,12.5,12.0,120000.0,20000.0,2.0,3.0,0.0,0.7,1
59.0,9271,0.14124293785310735,0.26483050847457623,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,0.7,2,100,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,0.0,12.0,120000.0,0.0,0.0,7.0,0.0,0.7,1
59.0,10620,0.14124293785310735,0.26483050847457623,0.0,12.0,120000.0,0.0,0.0,5.0,0.0,0.7,2,100,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,0.0,12.0,120000.0,0.0,0.0,5.0,0.0,0.7,1
59.0,11522,0.14124293785310735,0.26483050847457623,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1,92,0.0024752475247524753,-4.98,0.14124293785310735,0.26483050847457623,0.0,12.0,120000.0,0.0,0.0,2.0,0.0,0.7,1
53.0,7926,0.15723270440251574,0.294811320754717,12.5,12.0,120000.0,20000.0,2.0,5.0,0.0,0.7,0,0,0.0024752475247524753,9.749582916666666,0.14121897849760293,0.26478558468300545,0.0,12.0,120000.0,20000.0,1.0,3.0,0.0,0.7,0
60.0,1360,0.1388888888888889,0.26041666666666663,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,1,92,0.0024752475247524753,-4.98,0.1388888888888889,0.26041666666666663,0.0,8.0,80000.0,0.0,0.0,6.0,0.0,0.7,1
