time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
85.0,7942,1.1372549019607843,1.053921568627451,37.5,12.0,120000.0,20000.0,10.0,5.0,3,6,0.022727272727272728,-4.859999999999999,1.1372549019607843,1.053921568627451,37.5,12.0,120000.0,20000.0,10.0,5.0,1
85.0,9284,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,6.0,2,10,0.022727272727272728,-4.82,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,6.0,1
85.0,10633,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,4.0,2,10,0.022727272727272728,-4.82,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,4.0,1
85.0,11535,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,2.0,2,4,0.022727272727272728,-4.82,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,2.0,1
85.0,12429,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,4.0,2,4,0.022727272727272728,-4.82,1.1372549019607843,1.053921568627451,0.0,12.0,120000.0,0.0,0.0,4.0,1
79.0,7939,1.1814345991561181,0.9098101265822784,12.5,12.0,120000.0,20000.0,6.0,4.0,0,0,0.022727272727272728,0.949082916666667,1.1371209892419336,1.053797468478516,25.0,12.0,120000.0,20000.0,9.0,5.0,0
64.0,4147,0.7291666666666666,0.6673177083333334,0.0,25.0,400000.0,0.0,0.0,1.0,1,4,0.022727272727272728,-5.2212002,1.1371209892419336,1.053797468478516,0.0,25.0,400000.0,0.0,0.0,1.0,1
83.0,1810,1.1646586345381527,1.029116465863454,0.0,8.0,80000.0,0.0,0.0,4.0,2,2,0.022727272727272728,-4.9464589583333325,1.1326796313698047,1.0496815549332241,0.0,8.0,80000.0,0.0,0.0,4.0,1
86.0,3431,1.124031007751938,1.0416666666666665,12.5,25.0,400000.0,20000.0,5.0,2.0,2,10,0.022727272727272728,-4.84,1.124031007751938,1.0416666666666665,12.5,25.0,400000.0,20000.0,5.0,2.0,1
86.0,4507,1.124031007751938,1.0416666666666665,12.5,25.0,400000.0,20000.0,3.0,3.0,2,10,0.022727272727272728,-4.84,1.124031007751938,1.0416666666666665,12.5,25.0,400000.0,20000.0,3.0,3.0,1
86.0,6576,1.124031007751938,1.0416666666666665,12.5,12.0,120000.0,20000.0,4.0,5.0,1,10,0.022727272727272728,-4.84,1.124031007751938,1.0416666666666665,12.5,12.0,120000.0,20000.0,4.0,5.0,1
86.0,8841,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,3.0,1,10,0.022727272727272728,-4.84,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,3.0,1
86.0,9734,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,3.0,2,6,0.022727272727272728,-4.84,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,3.0,1
86.0,10174,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,2.0,2,6,0.022727272727272728,-4.84,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,2.0,1
86.0,11991,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,1.0,2,6,0.022727272727272728,-4.84,1.124031007751938,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,1.0,1
84.0,1372,1.150793650793651,1.0416666666666667,0.0,8.0,80000.0,0.0,0.0,5.0,2,6,0.022727272727272728,-4.9864589583333325,1.1581668735474417,1.0375244908862498,0.0,8.0,80000.0,0.0,0.0,5.0,1
85.0,4,1.1372549019607843,1.053921568627451,0.0,8.0,80000.0,20000.0,2.0,2.0,3,6,0.022727272727272728,-5.0058339583333336,1.1534911004124384,1.0333357774528096,0.0,8.0,80000.0,20000.0,2.0,2.0,1
82.0,6574,1.1788617886178863,1.0416666666666667,12.5,12.0,120000.0,20000.0,4.0,5.0,1,1,0.022727272727272728,0.9316666666666666,1.1494252873563218,1.0296934865900382,12.5,12.0,120000.0,20000.0,4.0,5.0,0
87.0,5,1.1494252873563218,1.0296934865900382,0.0,8.0,80000.0,20000.0,2.0,2.0,2,6,0.022727272727272728,-4.859999999999999,1.1494252873563218,1.0296934865900382,0.0,8.0,80000.0,20000.0,2.0,2.0,1
87.0,1812,1.1494252873563218,1.0296934865900382,0.0,8.0,80000.0,0.0,0.0,4.0,1,6,0.022727272727272728,-4.859999999999999,1.1494252873563218,1.0296934865900382,0.0,8.0,80000.0,0.0,0.0,4.0,1
87.0,2269,1.1494252873563218,1.0296934865900382,0.0,8.0,80000.0,0.0,0.0,5.0,1,6,0.022727272727272728,-4.859999999999999,1.1494252873563218,1.0296934865900382,0.0,8.0,80000.0,0.0,0.0,5.0,1
87.0,6125,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,20000.0,7.0,3.0,1,8,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,20000.0,7.0,3.0,1
87.0,7044,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,20000.0,3.0,4.0,2,5,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,20000.0,3.0,4.0,1
87.0,7492,1.1494252873563218,1.0296934865900382,12.5,12.0,120000.0,20000.0,3.0,5.0,2,5,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,12.5,12.0,120000.0,20000.0,3.0,5.0,1
87.0,7943,1.1494252873563218,1.0296934865900382,25.0,12.0,120000.0,20000.0,9.0,5.0,1,3,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,25.0,12.0,120000.0,20000.0,9.0,5.0,1
87.0,9285,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,6.0,1,3,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,6.0,1
87.0,10634,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,4.0,1,3,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,4.0,1
87.0,11536,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,2.0,1,3,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,2.0,1
87.0,12430,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,4.0,2,7,0.022727272727272728,-4.8,1.1494252873563218,1.0296934865900382,0.0,12.0,120000.0,0.0,0.0,4.0,1
81.0,7940,1.1934156378600824,1.0159465020576133,12.5,12.0,120000.0,20000.0,7.0,4.0,0,0,0.022727272727272728,0.9493329166666671,1.1492930526039475,1.0295750262910364,12.5,12.0,120000.0,20000.0,8.0,5.0,0
75.0,3790,1.2444444444444445,0.9027777777777779,25.0,25.0,400000.0,20000.0,5.0,0.0,2,4,0.022727272727272728,-5.053533533333333,1.1405541793079672,1.0217464522967208,62.5,25.0,400000.0,20000.0,9.0,0.0,1
84.0,902,1.150793650793651,1.0416666666666667,0.0,8.0,80000.0,20000.0,6.0,1.0,0,0,0.022727272727272728,0.87,1.1363636363636365,1.0416666666666667,0.0,8.0,80000.0,20000.0,6.0,1.0,0
88.0,904,1.1363636363636365,1.0416666666666667,0.0,8.0,80000.0,20000.0,6.0,1.0,2,7,0.022727272727272728,-4.88,1.1363636363636365,1.0416666666666667,0.0,8.0,80000.0,20000.0,6.0,1.0,1
88.0,1374,1.1363636363636365,1.0416666666666667,0.0,8.0,80000.0,0.0,0.0,5.0,2,9,0.022727272727272728,-4.88,1.1363636363636365,1.0416666666666667,0.0,8.0,80000.0,0.0,0.0,5.0,1
88.0,4155,1.1363636363636365,1.0416666666666667,0.0,25.0,400000.0,0.0,0.0,1.0,2,9,0.022727272727272728,-4.88,1.1363636363636365,1.0416666666666667,0.0,25.0,400000.0,0.0,0.0,1.0,1
88.0,4875,1.1363636363636365,1.0416666666666667,0.0,25.0,400000.0,0.0,0.0,5.0,2,8,0.022727272727272728,-4.88,1.1363636363636365,1.0416666666666667,0.0,25.0,400000.0,0.0,0.0,5.0,1
88.0,6577,1.1363636363636365,1.0416666666666667,12.5,12.0,120000.0,20000.0,4.0,5.0,2,8,0.022727272727272728,-4.88,1.1363636363636365,1.0416666666666667,12.5,12.0,120000.0,20000.0,4.0,5.0,1
88.0,8842,1.1363636363636365,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,3.0,2,8,0.022727272727272728,-4.88,1.1363636363636365,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,3.0,1
88.0,9735,1.1363636363636365,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,3.0,2,6,0.022727272727272728,-4.88,1.1363636363636365,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,3.0,1
88.0,11992,1.1363636363636365,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,2,3,0.022727272727272728,-4.82,1.1363636363636365,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,1.0,1
86.0,1373,1.124031007751938,1.0416666666666665,0.0,8.0,80000.0,0.0,0.0,5.0,3,2,0.022727272727272728,-5.048333958333333,1.1650630075470152,1.0335236357271909,0.0,8.0,80000.0,0.0,0.0,5.0,1
83.0,5243,1.1646586345381527,1.029116465863454,0.0,12.0,120000.0,20000.0,3.0,5.0,0,0,0.022727272727272728,0.86975,1.1610486891385767,1.0299625468164795,12.5,12.0,120000.0,20000.0,4.0,5.0,0
83.0,5691,1.1646586345381527,1.029116465863454,0.0,12.0,120000.0,20000.0,2.0,2.0,0,0,0.022727272727272728,0.86975,1.1610486891385767,1.0299625468164795,12.5,12.0,120000.0,20000.0,3.0,2.0,0
83.0,7490,1.1646586345381527,1.029116465863454,0.0,12.0,120000.0,20000.0,2.0,5.0,0,0,0.022727272727272728,0.87,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,20000.0,3.0,5.0,0
89.0,6,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,20000.0,2.0,2.0,2,7,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,20000.0,2.0,2.0,1
89.0,450,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,20000.0,3.0,4.0,2,7,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,20000.0,4.0,4.0,1
89.0,1813,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,0.0,0.0,4.0,1,7,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,0.0,0.0,4.0,1
89.0,2270,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,0.0,0.0,5.0,1,7,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,0.0,8.0,80000.0,0.0,0.0,5.0,1
89.0,2700,1.1610486891385767,1.0299625468164795,0.0,25.0,400000.0,20000.0,2.0,4.0,2,8,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,0.0,25.0,400000.0,20000.0,2.0,4.0,1
89.0,3432,1.1610486891385767,1.0299625468164795,12.5,25.0,400000.0,20000.0,5.0,2.0,2,8,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,12.5,25.0,400000.0,20000.0,5.0,2.0,1
89.0,4508,1.1610486891385767,1.0299625468164795,12.5,25.0,400000.0,20000.0,3.0,3.0,2,5,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,12.5,25.0,400000.0,20000.0,3.0,3.0,1
89.0,5694,1.1610486891385767,1.0299625468164795,12.5,12.0,120000.0,20000.0,3.0,2.0,2,5,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,12.5,12.0,120000.0,20000.0,3.0,2.0,1
89.0,6126,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,20000.0,7.0,3.0,1,10,0.022727272727272728,-4.88,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,20000.0,7.0,3.0,1
89.0,12431,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,0.0,0.0,4.0,1,9,0.022727272727272728,-4.8,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,0.0,0.0,4.0,1
83.0,7941,1.1646586345381527,1.029116465863454,25.0,12.0,120000.0,20000.0,9.0,5.0,0,0,0.022727272727272728,0.9495829166666669,1.1609181184603095,1.0298467179889843,0.0,12.0,120000.0,20000.0,7.0,4.0,0
83.0,2267,1.1646586345381527,1.029116465863454,0.0,8.0,80000.0,0.0,0.0,5.0,2,2,0.022727272727272728,-5.1964589583333325,1.2125506981437864,1.026004436890896,0.0,8.0,80000.0,0.0,0.0,5.0,1
87.0,5693,1.1494252873563218,1.0296934865900382,25.0,12.0,120000.0,20000.0,4.0,2.0,3,3,0.022727272727272728,-4.98333375,1.2042387871381222,1.018971281424565,12.5,12.0,120000.0,20000.0,3.0,2.0,1
90.0,6578,1.2037037037037037,1.0185185185185186,12.5,12.0,120000.0,20000.0,4.0,5.0,2,9,0.022727272727272728,-4.88,1.2037037037037037,1.0185185185185186,12.5,12.0,120000.0,20000.0,4.0,5.0,1
90.0,8843,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,3.0,2,9,0.022727272727272728,-4.88,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,3.0,1
90.0,9736,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,3.0,2,9,0.022727272727272728,-4.88,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,3.0,1
90.0,10176,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,2.0,2,9,0.022727272727272728,-4.88,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,2.0,1
90.0,11070,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,4.0,2,9,0.022727272727272728,-4.88,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,4.0,1
90.0,11993,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,1.0,3,6,0.022727272727272728,-4.9399999999999995,1.2037037037037037,1.0185185185185186,0.0,12.0,120000.0,0.0,0.0,1.0,1
84.0,6575,1.150793650793651,1.0416666666666667,12.5,12.0,120000.0,20000.0,4.0,5.0,0,0,0.022727272727272728,0.869582916666667,1.2035698399915002,1.0184052492235771,0.0,12.0,120000.0,20000.0,3.0,5.0,0
89.0,7944,1.1610486891385767,1.0299625468164795,12.5,12.0,120000.0,20000.0,8.0,4.0,3,1,0.022727272727272728,0.9566666666666667,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,20000.0,7.0,3.0,0
91.0,7,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,20000.0,2.0,2.0,3,6,0.022727272727272728,-4.96,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,20000.0,2.0,2.0,1
91.0,451,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,20000.0,4.0,4.0,2,6,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,20000.0,4.0,4.0,1
91.0,1814,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,0.0,0.0,4.0,2,6,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,0.0,0.0,4.0,1
91.0,2271,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,0.0,0.0,5.0,2,6,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,8.0,80000.0,0.0,0.0,5.0,1
91.0,4156,1.336996336996337,1.0416666666666665,0.0,25.0,400000.0,0.0,0.0,1.0,2,6,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,25.0,400000.0,0.0,0.0,1.0,1
91.0,4876,1.336996336996337,1.0416666666666665,0.0,25.0,400000.0,0.0,0.0,5.0,2,6,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,25.0,400000.0,0.0,0.0,5.0,1
91.0,6127,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,20000.0,7.0,3.0,2,6,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,20000.0,7.0,3.0,1
91.0,9287,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,6.0,1,8,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,6.0,1
91.0,10636,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,4.0,1,8,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,4.0,1
91.0,12432,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,4.0,3,3,0.022727272727272728,-4.9,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,4.0,1
85.0,5244,1.1372549019607843,1.053921568627451,12.5,12.0,120000.0,20000.0,4.0,5.0,0,0,0.022727272727272728,0.929582916666667,1.3368492835751438,1.0415520959361138,0.0,12.0,120000.0,20000.0,3.0,5.0,0
85.0,5692,1.1372549019607843,1.053921568627451,12.5,12.0,120000.0,20000.0,3.0,2.0,0,0,0.022727272727272728,0.929582916666667,1.3368492835751438,1.0415520959361138,0.0,12.0,120000.0,20000.0,2.0,2.0,0
89.0,10635,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,0.0,0.0,4.0,3,1,0.022727272727272728,0.9550000000000001,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,4.0,0
82.0,8839,1.1788617886178863,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,3.0,1,1,0.022727272727272728,0.7233333333333333,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,3.0,0
92.0,906,1.3768115942028984,1.0303442028985508,12.5,8.0,80000.0,20000.0,7.0,1.0,2,10,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,12.5,8.0,80000.0,20000.0,7.0,1.0,1
92.0,2701,1.3768115942028984,1.0303442028985508,0.0,25.0,400000.0,20000.0,2.0,4.0,2,10,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,0.0,25.0,400000.0,20000.0,2.0,4.0,1
92.0,3433,1.3768115942028984,1.0303442028985508,12.5,25.0,400000.0,20000.0,5.0,2.0,2,4,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,12.5,25.0,400000.0,20000.0,5.0,2.0,1
92.0,4509,1.3768115942028984,1.0303442028985508,12.5,25.0,400000.0,20000.0,3.0,3.0,2,4,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,12.5,25.0,400000.0,20000.0,3.0,3.0,1
92.0,6579,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,20000.0,3.0,5.0,1,6,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,20000.0,3.0,5.0,1
92.0,8844,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,3.0,1,6,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,3.0,1
92.0,9737,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,3.0,1,6,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,3.0,1
92.0,10177,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,2.0,1,6,0.022727272727272728,-4.859999999999999,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,2.0,1
86.0,903,1.124031007751938,1.0416666666666665,12.5,8.0,80000.0,20000.0,7.0,1.0,3,2,0.022727272727272728,0.6625,1.4157706093189963,1.0192652329749103,12.5,8.0,80000.0,20000.0,7.0,1.0,0
89.0,11537,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,0.0,0.0,2.0,3,1,0.022727272727272728,0.9333333333333333,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,2.0,0
93.0,8,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,20000.0,2.0,2.0,1,8,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,20000.0,2.0,2.0,1
93.0,452,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,20000.0,4.0,4.0,1,8,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,20000.0,4.0,4.0,1
93.0,1815,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,0.0,0.0,4.0,1
93.0,2272,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,0.0,0.0,5.0,1,10,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,8.0,80000.0,0.0,0.0,5.0,1
93.0,3796,1.4157706093189963,1.0192652329749103,75.0,25.0,400000.0,20000.0,10.0,0.0,2,10,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,75.0,25.0,400000.0,20000.0,10.0,0.0,1
93.0,6128,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,20000.0,7.0,3.0,2,10,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,20000.0,7.0,3.0,1
93.0,9288,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,6.0,1,5,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,6.0,1
93.0,10637,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,4.0,2,5,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,4.0,1
93.0,11539,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,2.0,1,8,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,2.0,1
93.0,12433,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,4.0,1,8,0.022727272727272728,-4.88,1.4157706093189963,1.0192652329749103,0.0,12.0,120000.0,0.0,0.0,4.0,1
89.0,9286,1.1610486891385767,1.0299625468164795,0.0,12.0,120000.0,0.0,0.0,6.0,3,1,0.022727272727272728,0.8316666666666667,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,6.0,0
92.0,11994,1.3768115942028984,1.0303442028985508,0.0,12.0,120000.0,0.0,0.0,1.0,3,1,0.022727272727272728,0.9566666666666667,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,1.0,0
90.0,905,1.2037037037037037,1.0185185185185186,0.0,8.0,80000.0,20000.0,6.0,1.0,1,9,0.022727272727272728,0.85,1.4539007092198581,1.0084219858156027,0.0,8.0,80000.0,20000.0,6.0,1.0,0
94.0,4157,1.4539007092198581,1.0084219858156027,0.0,25.0,400000.0,0.0,0.0,1.0,3,3,0.022727272727272728,-4.9,1.4539007092198581,1.0084219858156027,0.0,25.0,400000.0,0.0,0.0,1.0,1
94.0,4877,1.4539007092198581,1.0084219858156027,0.0,25.0,400000.0,0.0,0.0,5.0,1,5,0.022727272727272728,-4.84,1.4539007092198581,1.0084219858156027,0.0,25.0,400000.0,0.0,0.0,5.0,1
94.0,6580,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,20000.0,3.0,5.0,1,5,0.022727272727272728,-4.84,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,20000.0,3.0,5.0,1
94.0,9738,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,3.0,3,10,0.022727272727272728,-4.9,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,3.0,1
94.0,10178,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,2.0,3,10,0.022727272727272728,-4.9,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,2.0,1
94.0,11072,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,4.0,3,10,0.022727272727272728,-4.9,1.4539007092198581,1.0084219858156027,0.0,12.0,120000.0,0.0,0.0,4.0,1
91.0,11538,1.336996336996337,1.0416666666666665,0.0,12.0,120000.0,0.0,0.0,2.0,3,3,0.022727272727272728,-5.065000416666667,1.4918560630592466,0.9982272186646428,0.0,12.0,120000.0,0.0,0.0,2.0,1
88.0,10175,1.1363636363636365,1.0416666666666667,0.0,12.0,120000.0,0.0,0.0,2.0,2,3,0.022727272727272728,0.7883333333333333,1.4912280701754386,0.9978070175438595,0.0,12.0,120000.0,0.0,0.0,2.0,0
95.0,9,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,20000.0,2.0,2.0,3,10,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,20000.0,2.0,2.0,1
95.0,453,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,20000.0,4.0,4.0,3,7,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,20000.0,4.0,4.0,1
95.0,1816,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,0.0,0.0,4.0,3,7,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,0.0,0.0,4.0,1
95.0,2273,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,0.0,0.0,5.0,3,10,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,8.0,80000.0,0.0,0.0,5.0,1
95.0,2702,1.4912280701754386,0.9978070175438595,0.0,25.0,400000.0,20000.0,3.0,4.0,3,10,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,25.0,400000.0,20000.0,3.0,4.0,1
95.0,3434,1.4912280701754386,0.9978070175438595,12.5,25.0,400000.0,20000.0,5.0,2.0,2,8,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,12.5,25.0,400000.0,20000.0,5.0,2.0,1
95.0,4510,1.4912280701754386,0.9978070175438595,12.5,25.0,400000.0,20000.0,3.0,3.0,2,8,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,12.5,25.0,400000.0,20000.0,3.0,3.0,1
95.0,6129,1.4912280701754386,0.9978070175438595,0.0,12.0,120000.0,20000.0,7.0,3.0,2,8,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,12.0,120000.0,20000.0,7.0,3.0,1
95.0,8371,1.4912280701754386,0.9978070175438595,12.5,12.0,120000.0,20000.0,9.0,1.0,2,8,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,12.5,12.0,120000.0,20000.0,9.0,1.0,1
95.0,9289,1.4912280701754386,0.9978070175438595,0.0,12.0,120000.0,0.0,0.0,6.0,2,8,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,12.0,120000.0,0.0,0.0,6.0,1
95.0,10638,1.4912280701754386,0.9978070175438595,0.0,12.0,120000.0,0.0,0.0,4.0,2,8,0.022727272727272728,-4.92,1.4912280701754386,0.9978070175438595,0.0,12.0,120000.0,0.0,0.0,4.0,1
